1	Gen.
2	Exo.
3	Lev.
4	Num.
5	Deu.
6	Jos.
7	Jdg.
8	Rut.
9	1Sa.
10	2Sa.
11	1Ki.
12	2Ki.
13	1Ch.
14	2Ch.
15	Ezr.
16	Neh.
17	Est.
18	Job
19	Psa.
20	Pro.
21	Ecc.
22	Sng.
23	Isa.
24	Jer.
25	Lam.
26	Ezk.
27	Dan.
28	Hos.
29	Jol.
30	Amo.
31	Oba.
32	Jon.
33	Mic.
34	Nam.
35	Hab.
36	Zep.
37	Hag.
38	Zec.
39	Mal.
40	Mat.
41	Mrk.
42	Luk.
43	Jhn.
44	Act.
45	Rom.
46	1Co.
47	2Co.
48	Gal.
49	Eph.
50	Php.
51	Col.
52	1Th.
53	2Th.
54	1Ti.
55	2Ti.
56	Tit.
57	Phm.
58	Heb.
59	Jas.
60	1Pe.
61	2Pe.
62	1Jn.
63	2Jn.
64	3Jn.
65	Jud.
66	Rev.
